side,record_id,field,value,duplicate,evidence_source,evidence_span
content,C318,molecule_entity,Norepinephrine,False,metadata_without_literal_text_support,
content,C318,drug_class_entity,Adrenergic agonists,False,metadata_without_literal_text_support,
content,C318,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
content,C319,disease_entity,Sepsis,False,text_and_metadata,Sepsis
content,C319,molecule_entity,Meropenem,False,text_and_metadata,Meropenem
content,C319,molecule_entity,Hydrocortisone,False,metadata_without_literal_text_support,
content,C319,drug_class_entity,Carbapenems,False,metadata_without_literal_text_support,
content,C319,drug_class_entity,Corticosteroids,False,metadata_without_literal_text_support,
content,C319,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
content,C320,disease_entity,Disseminated Intravascular Coagulation,False,text_and_metadata,Disseminated Intravascular Coagulation
content,C320,molecule_entity,Dupilumab,False,text_and_metadata,Dupilumab
content,C320,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C320,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C320,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C320,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
content,C321,disease_entity,Sepsis,False,text_and_metadata,Sepsis
content,C321,molecule_entity,Norepinephrine,False,text_and_metadata,Norepinephrine
content,C321,molecule_entity,Meropenem,False,metadata_without_literal_text_support,
content,C321,drug_class_entity,Adrenergic agonists,False,metadata_without_literal_text_support,
content,C321,drug_class_entity,Carbapenems,False,metadata_without_literal_text_support,
content,C321,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
content,C322,disease_entity,Disseminated Intravascular Coagulation,False,text_and_metadata,Disseminated Intravascular Coagulation
content,C322,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C322,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C322,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C322,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C322,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
content,C323,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C323,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C323,molecule_entity,Tacrolimus topical,True,metadata_without_literal_text_support,
content,C323,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C323,drug_class_entity,Topical calcineurin inhibitors,True,metadata_without_literal_text_support,
content,C323,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C324,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C324,molecule_entity,Tacrolimus topical,False,text_and_metadata,Tacrolimus topical
content,C324,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C324,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C324,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C324,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C325,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C325,molecule_entity,Cyclosporine,False,text_and_metadata,Cyclosporine
content,C325,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C325,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C325,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C325,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C326,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C326,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C326,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C326,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C326,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C326,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C327,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C327,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C327,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C327,drug_class_entity,IL-4/IL-13 inhibitors,False,text_and_metadata,IL-4/IL-13 inhibitors
content,C327,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C327,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C328,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C328,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C328,drug_class_entity,IL-4/IL-13 inhibitors,False,text_and_metadata,IL-4/IL-13 inhibitors
content,C328,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C329,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C329,molecule_entity,Cyclosporine,False,text_and_metadata,Cyclosporine
content,C329,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C329,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C329,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C329,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C330,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C330,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C330,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C330,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C330,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C330,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C331,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C331,molecule_entity,Tacrolimus topical,False,text_and_metadata,Tacrolimus topical
content,C331,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C331,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C332,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C332,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C332,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C332,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C333,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C333,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C333,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C333,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C334,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C334,molecule_entity,Tacrolimus topical,False,text_and_metadata,Tacrolimus topical
content,C334,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C334,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C335,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C335,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C335,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C335,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C335,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C335,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C336,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C336,molecule_entity,Cyclosporine,False,text_and_metadata,Cyclosporine
content,C336,molecule_entity,Cyclosporine,True,text_and_metadata,Cyclosporine
content,C336,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C336,drug_class_entity,Calcineurin inhibitors,True,metadata_without_literal_text_support,
content,C336,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C337,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C337,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C337,molecule_entity,Dupilumab,False,metadata_without_literal_text_support,
content,C337,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C337,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C337,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C338,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C338,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C338,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C338,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C338,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C338,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C339,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C339,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C339,drug_class_entity,Calcineurin inhibitors,False,text_and_metadata,Calcineurin inhibitors
content,C339,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C340,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C340,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C340,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C340,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C341,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C341,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C341,drug_class_entity,Topical calcineurin inhibitors,False,text_and_metadata,Topical calcineurin inhibitors
content,C341,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C342,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C342,molecule_entity,Tacrolimus topical,False,text_and_metadata,Tacrolimus topical
content,C342,drug_class_entity,Topical calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C342,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C343,disease_entity,Psoriasis,False,metadata_without_literal_text_support,
content,C343,molecule_entity,Dupilumab,False,text_and_metadata,Dupilumab
content,C343,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C343,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C344,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C344,molecule_entity,Dupilumab,False,text_and_metadata,Dupilumab
content,C344,molecule_entity,Cyclosporine,False,metadata_without_literal_text_support,
content,C344,drug_class_entity,IL-4/IL-13 inhibitors,False,metadata_without_literal_text_support,
content,C344,drug_class_entity,Calcineurin inhibitors,False,metadata_without_literal_text_support,
content,C344,therapeutic_area,Dermatology,False,metadata_without_literal_text_support,
content,C345,disease_entity,Psoriasis,False,text_and_metadata,Psoriasis
content,C345,molecule_entity,Tacrolimus topical,False,metadata_without_literal_text_support,
content,C345,drug_class_entity,Topical calcineurin inhibitors,False,text_and_metadata,Topical calcineurin inhibitors
