query_id,query_text,language,intent_text,cluster_id,liang_final_intent,liang_top_probability,liang_second_intent,liang_second_probability,liang_probability_margin,attention_semantic,attention_sentence_tfidf,attention_class_centroid_tfidf,anchor_rule_intent,matched_candidate_intents,n_anchor_matches,used_as_weak_anchor,prototype_top_intent,prototype_top_score,prototype_second_intent,prototype_second_score,ambiguity_margin,margin_is_calibrated_confidence,similarity_management_treatment,similarity_diagnosis_differential_diagnosis,similarity_work_up_test_selection,similarity_test_clinical_data_interpretation,similarity_pharmacotherapy,similarity_evidence_guideline_lookup,similarity_procedures_techniques,similarity_epidemiology_prognosis,similarity_patient_communication_education,similarity_other_ambiguous
Q465,Hypertension prophylaxis Ramipril indication,EN,disease prophylaxis medicine indication,0,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,Prophylaxis / Maintenance; Management / Treatment Selection,2,True,Diagnosis / Differential Diagnosis,0.48598784,Epidemiology / Prognosis,0.41643748,0.069550365,False,0.317798,0.485988,0.212731,0.38313,0.282958,0.371821,0.286917,0.416437,0.32907,0.010429
Q466,panduan klinis Major Depressive Disorder terbaru,ID,panduan klinis disease terbaru,0,Guideline / Evidence Lookup,0.91655445,Management / Treatment Selection,0.03650859,0.8800459,0.097233236,0.4615992,0.44116762,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Evidence / Guideline Lookup,0.6158066,Management / Treatment,0.5868623,0.028944254,False,0.586862,0.528321,0.370782,0.541863,0.437197,0.615807,0.545039,0.56875,0.502238,0.130447
Q467,Artemether-lumefantrine side effect pada pasien Typhoid Fever apa saja,MIXED,medicine side effect pada pasien disease apa saja,0,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.49910206,Epidemiology / Prognosis,0.49503168,0.0040703714,False,0.414928,0.405403,0.18851,0.352944,0.499102,0.404142,0.329019,0.495032,0.438269,0.01451
Q468,Systemic Lupus Erythematosus prophylaxis Methotrexate indication,EN,disease prophylaxis medicine indication,0,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,Prophylaxis / Maintenance; Management / Treatment Selection,2,True,Diagnosis / Differential Diagnosis,0.48598784,Epidemiology / Prognosis,0.41643748,0.069550365,False,0.317798,0.485988,0.212731,0.38313,0.282958,0.371821,0.286917,0.416437,0.32907,0.010429
Q469,indikasi Bedaquiline pada MDR Tuberculosis guideline terbaru,MIXED,indikasi medicine pada disease guideline terbaru,0,Guideline / Evidence Lookup,0.9326238,Management / Treatment Selection,0.033688597,0.8989352,0.09947687,0.3768578,0.52366537,Guideline / Evidence Lookup,Guideline / Evidence Lookup; Management / Treatment Selection,2,True,Evidence / Guideline Lookup,0.56445384,Diagnosis / Differential Diagnosis,0.5608883,0.0035655499,False,0.507323,0.560888,0.357313,0.531261,0.512631,0.564454,0.425113,0.54769,0.486233,0.147116
Q470,HIV/AIDS pada anak dosis Amoxicillin,ID,disease pada anak dosis medicine,10,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.3919183,Diagnosis / Differential Diagnosis,0.374479,0.017439306,False,0.3242,0.374479,0.238274,0.36668,0.365594,0.337571,0.28756,0.391918,0.297087,0.035287
Q471,monitoring terapi Venlafaxine pada Major Depressive Disorder,ID,monitoring terapi medicine pada disease,6,Monitoring / Response / Risk Assessment,0.9323255,Management / Treatment Selection,0.02334587,0.9089796,0.024235934,0.07558217,0.9001819,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Pharmacotherapy,0.5618754,Management / Treatment,0.5441389,0.017736495,False,0.544139,0.440887,0.368271,0.442302,0.561875,0.471306,0.51239,0.474312,0.487222,0.101224
Q472,ARBs mechanism untuk Hypertension bagaimana cara kerjanya,MIXED,drugclass mechanism untuk disease bagaimana cara kerjanya,6,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,Mechanism / Background Knowledge,1,True,Pharmacotherapy,0.48622504,Test / Clinical Data Interpretation,0.29653132,0.18969372,False,0.286505,0.268812,0.208812,0.296531,0.486225,0.202821,0.183406,0.261964,0.28767,0.082469
Q473,Tenofovir+Lamivudine efficacy pada Urinary Tract Infection clinical outcome data,MIXED,medicine efficacy pada disease clinical outcome data,0,Efficacy / Outcomes,0.985386,Safety / Contraindication,0.007339046,0.97804695,0.25569043,0.34933466,0.39497498,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5372452,Pharmacotherapy,0.53344434,0.003800869,False,0.482681,0.432297,0.295658,0.447422,0.533444,0.509802,0.453467,0.537245,0.427836,0.10155
Q474,Antituberculotics mechanism untuk Tuberculosis bagaimana cara kerjanya,MIXED,drugclass mechanism untuk disease bagaimana cara kerjanya,6,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,Mechanism / Background Knowledge,1,True,Pharmacotherapy,0.48622504,Test / Clinical Data Interpretation,0.29653132,0.18969372,False,0.286505,0.268812,0.208812,0.296531,0.486225,0.202821,0.183406,0.261964,0.28767,0.082469
Q475,Vitamin K antagonists kontraindikasi pada Deep Vein Thrombosis dengan heart failure,ID,drugclass kontraindikasi pada disease dengan heart failure,7,Safety / Contraindication,0.36930543,Treatment Change / Escalation,0.3111187,0.05818674,0.06876268,0.36668214,0.56455517,Safety / Contraindication,Safety / Contraindication,1,True,Evidence / Guideline Lookup,0.41926318,Pharmacotherapy,0.4019316,0.01733157,False,0.341473,0.395306,0.167519,0.300767,0.401932,0.419263,0.221871,0.370239,0.315006,0.107776
Q476,Bortezomib vs Prednisolone untuk Rheumatoid Arthritis,ID,medicine vs medicine untuk disease,0,Comparative Treatment Choice,0.98687124,Safety / Contraindication,0.004795867,0.9820754,0.021655308,0.85083866,0.12750602,Comparative Treatment Choice,Comparative Treatment Choice,1,True,Pharmacotherapy,0.43699035,Management / Treatment,0.38943315,0.047557205,False,0.389433,0.273161,0.279578,0.352282,0.43699,0.249742,0.330145,0.372411,0.386755,0.134663
Q477,Losartan long term outcomes Heart Failure,EN,medicine long term outcomes disease,0,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5110607,Test / Clinical Data Interpretation,0.44481257,0.06624815,False,0.404389,0.388199,0.235139,0.444813,0.380207,0.436837,0.301888,0.511061,0.413811,0.086811
Q478,kontraindikasi Bedaquiline pada Tuberculosis dengan immunocompromised,MIXED,kontraindikasi medicine pada disease dengan immunocompromised,0,Safety / Contraindication,0.8615675,Dosing / Administration,0.032312725,0.82925475,0.056854025,0.28647864,0.65666735,Safety / Contraindication,Safety / Contraindication,1,True,Diagnosis / Differential Diagnosis,0.4225659,Epidemiology / Prognosis,0.41732895,0.0052369535,False,0.363511,0.422566,0.277925,0.384255,0.399742,0.350616,0.261287,0.417329,0.325819,0.055936
Q479,BCR-ABL inhibitors in pregnancy and Chronic Myeloid Leukaemia,EN,drugclass in pregnancy and disease,14,Safety / Contraindication,0.73063,Efficacy / Outcomes,0.05275428,0.6778757,0.21928418,0.19392462,0.5867912,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.43012902,Epidemiology / Prognosis,0.24261546,0.18751356,False,0.237437,0.152368,0.091062,0.183811,0.430129,0.22596,0.210254,0.242615,0.173574,0.061209
Q480,Venlafaxine dosing in Major Depressive Disorder with atrial fibrillation,EN,medicine dosing in disease with atrial fibrillation,13,Safety / Contraindication,0.44479293,Dosing / Administration,0.38383994,0.06095299,0.18266825,0.29904008,0.51829165,Dosing / Administration,Dosing / Administration,1,True,Evidence / Guideline Lookup,0.25833976,Epidemiology / Prognosis,0.23939143,0.018948331,False,0.151338,0.149283,0.106265,0.210581,0.234044,0.25834,0.195287,0.239391,0.16011,-0.079708
Q481,Metoprolol long term outcomes Stable Angina,EN,medicine long term outcomes disease,0,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5110607,Test / Clinical Data Interpretation,0.44481257,0.06624815,False,0.404389,0.388199,0.235139,0.444813,0.380207,0.436837,0.301888,0.511061,0.413811,0.086811
Q482,Lansoprazole long term outcomes Peptic Ulcer Disease,EN,medicine long term outcomes disease,0,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5110607,Test / Clinical Data Interpretation,0.44481257,0.06624815,False,0.404389,0.388199,0.235139,0.444813,0.380207,0.436837,0.301888,0.511061,0.413811,0.086811
Q483,Hypertension dengan pregnancy pilihan drug terbaik,MIXED,disease dengan pregnancy pilihan drug terbaik,14,Management / Treatment Selection,0.9890631,Guideline / Evidence Lookup,0.0054933354,0.98356974,0.053752244,0.06744867,0.8787991,Management / Treatment Selection,Management / Treatment Selection; Safety / Contraindication,2,True,Pharmacotherapy,0.45223495,Epidemiology / Prognosis,0.31616896,0.13606599,False,0.312052,0.223226,0.153065,0.194254,0.452235,0.304828,0.24871,0.316169,0.165885,0.085959
Q484,titration protocol Bedaquiline in Tuberculosis,EN,titration protocol medicine in disease,5,Dosing / Administration,0.37508363,Safety / Contraindication,0.27289736,0.10218626,0.07496158,0.2319428,0.69309556,Dosing / Administration,Dosing / Administration,1,True,Procedures / Techniques,0.38592738,Management / Treatment,0.38342407,0.0025033057,False,0.383424,0.216584,0.21026,0.271932,0.345126,0.329211,0.385927,0.340985,0.312514,0.050287
Q485,Lansoprazole resistance in Peptic Ulcer Disease alternative therapy,EN,medicine resistance in disease alternative therapy,0,Interaction / Combination,0.40348408,Treatment Change / Escalation,0.21723941,0.18624467,0.06778472,0.18726723,0.744948,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Pharmacotherapy,0.40112028,Evidence / Guideline Lookup,0.3830844,0.018035889,False,0.352638,0.221449,0.176431,0.249411,0.40112,0.383084,0.351894,0.318592,0.297085,0.05811
Q486,switch from Alteplase to Alteplase in Ischaemic Stroke,EN,switch from medicine to medicine in disease,0,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.42528063,Pharmacotherapy,0.4076186,0.017662019,False,0.425281,0.240374,0.272614,0.373262,0.407619,0.346428,0.401849,0.330152,0.349958,0.072468
Q487,Centrally acting antihypertensives terbaru untuk Hypertension in Pregnancy 2025,MIXED,drugclass terbaru untuk disease 2025,6,Guideline / Evidence Lookup,0.8998918,Management / Treatment Selection,0.04795912,0.85193264,0.085921586,0.452322,0.46175644,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Pharmacotherapy,0.52474326,Evidence / Guideline Lookup,0.44288886,0.0818544,False,0.352629,0.301152,0.334824,0.367458,0.524743,0.442889,0.275122,0.407953,0.289927,0.117407
Q488,Artemether-lumefantrine pada ibu hamil dengan Typhoid Fever,ID,medicine pada ibu hamil dengan disease,14,Safety / Contraindication,0.4391546,Dosing / Administration,0.335014,0.10414061,0.15489729,0.30920076,0.53590196,Safety / Contraindication,Safety / Contraindication,1,True,Procedures / Techniques,0.3559426,Management / Treatment,0.31004274,0.045899868,False,0.310043,0.188095,0.093516,0.218541,0.262597,0.257865,0.355943,0.292583,0.262079,0.012205
Q489,switch from Bedaquiline to Bedaquiline in MDR Tuberculosis,EN,switch from medicine to medicine in disease,0,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.42528063,Pharmacotherapy,0.4076186,0.017662019,False,0.425281,0.240374,0.272614,0.373262,0.407619,0.346428,0.401849,0.330152,0.349958,0.072468
Q490,target terapi Hypothyroidism dengan Thyroid hormones,ID,target terapi disease dengan drugclass,6,Management / Treatment Selection,0.93243223,Guideline / Evidence Lookup,0.024508614,0.90792364,0.030090656,0.18426797,0.7856414,Management / Treatment Selection,Management / Treatment Selection,1,True,Pharmacotherapy,0.5370224,Management / Treatment,0.47573304,0.06128937,False,0.475733,0.312643,0.290331,0.298739,0.537022,0.41425,0.376994,0.382825,0.375278,0.135967
Q491,Empagliflozin long term outcomes Chronic Kidney Disease,EN,medicine long term outcomes disease,0,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,Efficacy / Outcomes,1,True,Epidemiology / Prognosis,0.5110607,Test / Clinical Data Interpretation,0.44481257,0.06624815,False,0.404389,0.388199,0.235139,0.444813,0.380207,0.436837,0.301888,0.511061,0.413811,0.086811
Q492,titration protocol Alendronate in Osteoporosis,EN,titration protocol medicine in disease,5,Dosing / Administration,0.37508363,Safety / Contraindication,0.27289736,0.10218626,0.07496158,0.2319428,0.69309556,Dosing / Administration,Dosing / Administration,1,True,Procedures / Techniques,0.38592738,Management / Treatment,0.38342407,0.0025033057,False,0.383424,0.216584,0.21026,0.271932,0.345126,0.329211,0.385927,0.340985,0.312514,0.050287
Q493,monitoring parameters Isoniazid in Tuberculosis,EN,monitoring parameters medicine in disease,6,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Pharmacotherapy,0.5805537,Diagnosis / Differential Diagnosis,0.5125228,0.068030894,False,0.509286,0.512523,0.450211,0.511347,0.580554,0.440554,0.447351,0.496787,0.459461,0.158099
Q494,Corticosteroids terbaru untuk COPD terbaru,MIXED,drugclass terbaru untuk disease terbaru,6,Guideline / Evidence Lookup,0.8998325,Management / Treatment Selection,0.046918485,0.852914,0.06880169,0.46415398,0.4670443,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Pharmacotherapy,0.55750495,Evidence / Guideline Lookup,0.397225,0.16027996,False,0.36257,0.331146,0.295757,0.377677,0.557505,0.397225,0.280093,0.379943,0.314067,0.140841
Q495,TNF inhibitors adverse effects monitoring in Systemic Lupus Erythematosus,EN,drugclass adverse effects monitoring in disease,6,Monitoring / Response / Risk Assessment,0.890431,Safety / Contraindication,0.05327918,0.8371518,0.15212123,0.14367965,0.70419914,Safety / Contraindication,Safety / Contraindication; Monitoring / Response / Risk Assessment,2,True,Pharmacotherapy,0.6137334,Diagnosis / Differential Diagnosis,0.46670735,0.14702606,False,0.335202,0.466707,0.287495,0.368173,0.613733,0.375557,0.22477,0.414124,0.334353,0.130501
Q496,Insulin degludec side effect pada pasien Type 1 Diabetes Mellitus apa saja,MIXED,medicine side effect pada pasien disease apa saja,0,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.49910206,Epidemiology / Prognosis,0.49503168,0.0040703714,False,0.414928,0.405403,0.18851,0.352944,0.499102,0.404142,0.329019,0.495032,0.438269,0.01451
Q497,is Rosuvastatin safe in Acute Coronary Syndrome with diabetes,EN,is medicine safe in disease with diabetes,2,Safety / Contraindication,0.8976659,Efficacy / Outcomes,0.02269203,0.8749739,0.060788386,0.26739064,0.671821,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.39370006,Epidemiology / Prognosis,0.2985028,0.09519726,False,0.277802,0.223578,0.133978,0.200423,0.3937,0.282833,0.202543,0.298503,0.23963,0.038049
Q498,monitoring Factor Xa inhibitors pada Deep Vein Thrombosis parameter apa,MIXED,monitoring drugclass pada disease parameter apa,6,Monitoring / Response / Risk Assessment,0.97772866,Safety / Contraindication,0.009149787,0.9685789,0.09599276,0.13766247,0.7663448,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Pharmacotherapy,0.659453,Diagnosis / Differential Diagnosis,0.48401013,0.17544284,False,0.44704,0.48401,0.412973,0.437754,0.659453,0.413069,0.315688,0.455548,0.381279,0.184289
Q499,ACE inhibitors kontraindikasi pada Hypertension dengan hepatic impairment,ID,drugclass kontraindikasi pada disease dengan hepatic impairment,3,Safety / Contraindication,0.65628165,Efficacy / Outcomes,0.05371031,0.60257137,0.16496353,0.2933747,0.5416618,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.43281126,Evidence / Guideline Lookup,0.33863205,0.09417921,False,0.297549,0.335627,0.176822,0.27267,0.432811,0.338632,0.152292,0.313364,0.287499,0.106483
Q500,Antituberculotics terbaru untuk Tuberculosis 2025,MIXED,drugclass terbaru untuk disease 2025,6,Guideline / Evidence Lookup,0.8998918,Management / Treatment Selection,0.04795912,0.85193264,0.085921586,0.452322,0.46175644,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Pharmacotherapy,0.52474326,Evidence / Guideline Lookup,0.44288886,0.0818544,False,0.352629,0.301152,0.334824,0.367458,0.524743,0.442889,0.275122,0.407953,0.289927,0.117407
