query_id,content_id,session_id,impression_id,doctor_id,timestamp,last_timestamp_served,inferred_rank,impression_count,impressed,query_text,query_language,query_intent,query_intent_top_level,query_intent_subtype,query_intent_label_confidence,query_intent_label_source,query_disease,query_icd10_code,query_molecule,query_atc_code,query_drug_class,query_atc_class,query_therapeutic_area,query_age_group,query_pregnancy_status,query_year,query_recency_flag,query_dose_context_flag,query_route,query_renal_function_group,query_hepatic_impairment_flag,query_comparison_flag,query_negation_flag,query_prior_treatment_failure_flag,content_title,content_language,content_type,content_source_type,content_publication_year,content_word_count,content_disease,content_icd10_code,content_molecule,content_atc_code,content_drug_class,content_atc_class,content_therapeutic_area,behavioral_event_count,first_event_timestamp,last_event_timestamp,clicked,scroll_deep,return_visit,save_bookmark,dwell_time,max_event_dwell_seconds,has_engagement,relevance_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,relevance_evidence,relevance_grade_description,observed_positive,meaningful_positive,strong_positive,relevance_label_scheme,relevance_label_source
Q257,C138,SE0322,IMP6021,D093,2025-01-26 07:26:05,2025-01-26 07:26:05,5,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Treatment Intensification in Asthma: When and How,EN,article,journal,2024,1995,Asthma,J45,Salmeterol; Amoxicillin,R03AC12; J01CA04,Long-acting beta2-agonists; Penicillins,R03AC; J01CA,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C300,SE0322,IMP6022,D093,2025-01-26 07:26:08,2025-01-26 07:26:08,6,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Case Series: Calcineurin inhibitors in Refractory Disseminated Intravascular Coagulation,EN,case_report,case_report,2020,585,Disseminated Intravascular Coagulation,D65,Cyclosporine,L04AD01,Calcineurin inhibitors,L04AD,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C248,SE0322,IMP6023,D093,2025-01-26 07:26:12,2025-01-26 07:26:12,7,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Rivaroxaban Real-World Evidence in Deep Vein Thrombosis: A Retrospective Study,EN,article,journal,2020,2443,Deep Vein Thrombosis,I82,Rivaroxaban,B01AF01,Factor Xa inhibitors,B01AF,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C304,SE0322,IMP6024,D093,2025-01-26 07:26:14,2025-01-26 07:26:14,8,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Ringkasan Klinis: Tatalaksana Sepsis Terkini 2024,ID,clinical_summary,hospital_protocol,2024,618,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C334,SE0783,IMP6025,D008,2025-01-26 08:09:16,2025-01-26 08:09:16,1,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,Panduan Praktis: Memulai Tacrolimus topical pada Psoriasis,ID,clinical_summary,clinical_practice,2021,358,Psoriasis,L40,Tacrolimus topical,D11AH01,Topical calcineurin inhibitors,D11AH,Dermatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C255,SE0783,IMP6026,D008,2025-01-26 08:09:16,2025-01-26 08:09:16,2,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,EN,clinical_summary,hospital_protocol,2025,384,Hypertension in Pregnancy,O10,Labetalol,C07AG01,Beta blockers non-selective,C07AG,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C036,SE0783,IMP6027,D008,2025-01-26 08:09:16,2025-01-26 08:09:16,3,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,ID,clinical_summary,hospital_protocol,2020,704,Stable Angina,I20,Clopidogrel,B01AC04,Platelet aggregation inhibitors,B01AC,Cardiology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C162,SE0783,IMP6028,D008,2025-01-26 08:09:17,2025-01-26 08:09:17,4,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,Biomarkers in Schizophrenia: Implications for Atypical antipsychotics Therapy,MIXED,article,research_paper,2024,1874,Schizophrenia,F20,Risperidone,N05AX08,Atypical antipsychotics,N05AX,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C003,SE0783,IMP6029,D008,2025-01-26 08:09:18,2025-01-26 08:09:18,5,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,EN,case_report,case_report,2021,1231,Type 1 Diabetes Mellitus,E10,Insulin degludec,A10AE06,Basal insulins,A10AE,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C192,SE0783,IMP6030,D008,2025-01-26 08:09:21,2025-01-26 08:09:21,6,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,National Guideline: Chronic Myeloid Leukaemia Diagnosis and Treatment,EN,guideline,ministry_of_health,2022,2794,Chronic Myeloid Leukaemia,C92.1,Imatinib,L01EA01,BCR-ABL inhibitors,L01EA,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C304,SE0783,IMP6031,D008,2025-01-26 08:09:24,2025-01-26 08:09:24,7,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,Ringkasan Klinis: Tatalaksana Sepsis Terkini 2024,ID,clinical_summary,hospital_protocol,2024,618,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q396,C277,SE0783,IMP6032,D008,2025-01-26 08:09:28,2025-01-26 08:09:28,8,1,True,Norepinephrine dosing in Sepsis with diabetes,EN,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,model_assisted_schema_review,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,,,,False,True,,,False,False,False,False,"Diazepam: Pharmacology, Dosing, and Clinical Use in Febrile Seizure",EN,drug_profile,pharmacology_reference,2022,878,Febrile Seizure,R56.0,Diazepam,N05BA01,Benzodiazepines,N05BA,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C115,SE0661,IMP6033,D018,2025-01-26 08:34:12,2025-01-26 08:34:12,1,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,Case Series: NRTIs combination in Refractory Urinary Tract Infection,MIXED,case_report,case_report,2024,1133,Urinary Tract Infection,N39.0,Tenofovir+Lamivudine,J05AF,NRTIs combination,J05AF,Infectious Disease,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C177,SE0661,IMP6034,D018,2025-01-26 08:34:19,2025-01-26 08:34:19,2,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,Successful Management of Severe Schizophrenia with Clozapine,EN,case_report,case_report,2021,1190,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C100,SE0661,IMP6035,D018,2025-01-26 08:34:21,2025-01-26 08:34:21,3,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,Case Report: Atypical Presentation of HIV/AIDS,EN,case_report,case_report,2025,607,HIV/AIDS,B20,Levofloxacin; Amoxicillin,J01MA12; J01CA04,Fluoroquinolones; Penicillins,J01MA; J01CA,Infectious Disease,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C327,SE0661,IMP6036,D018,2025-01-26 08:34:21,2025-01-26 08:34:21,4,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,Biomarkers in Psoriasis: Implications for IL-4/IL-13 inhibitors Therapy,EN,article,research_paper,2021,1742,Psoriasis,L40,Dupilumab; Tacrolimus topical,D11AH05; D11AH01,IL-4/IL-13 inhibitors; Topical calcineurin inhibitors,D11AH; D11AH,Dermatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C256,SE0661,IMP6037,D018,2025-01-26 08:34:22,2025-01-26 08:34:22,5,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,New Insights into Preeclampsia Pathophysiology and Treatment,EN,article,journal,2025,1746,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q238,C151,SE0661,IMP6038,D018,2025-01-26 08:34:24,2025-01-26 08:34:24,6,1,True,Basal insulins in pregnancy and Type 1 Diabetes Mellitus,EN,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,high,three_signal_consensus,Type 1 Diabetes Mellitus,E10,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,,pregnant,,False,False,,,False,False,False,False,Monitoring Parameters for Nitroimidazoles in Inflammatory Bowel Disease,EN,clinical_summary,hospital_protocol,2022,754,Inflammatory Bowel Disease,K50,Metronidazole,J01XD01,Nitroimidazoles,J01XD,Gastroenterology,1,2025-01-26 08:34:33,2025-01-26 08:34:33,True,False,False,False,8,8,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C149,SE0572,IMP6039,D088,2025-01-26 10:16:06,2025-01-26 10:16:06,1,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Switching Therapy in Peptic Ulcer Disease: A Step-by-Step Guide,EN,clinical_summary,hospital_protocol,2021,325,Peptic Ulcer Disease,K27,Lansoprazole,A02BC03,Proton pump inhibitors,A02BC,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C121,SE0572,IMP6040,D088,2025-01-26 10:16:09,2025-01-26 10:16:09,2,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Asia-Pacific Guideline: Community-acquired Pneumonia in Primary Care 2025,EN,guideline,professional_society,2025,2614,Community-acquired Pneumonia,J18,Rivaroxaban,B01AF01,Factor Xa inhibitors,B01AF,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C105,SE0572,IMP6041,D088,2025-01-26 10:16:09,2025-01-26 10:16:09,3,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Narrative Review: Current Evidence for Integrase inhibitors in Malaria,EN,review,systematic_review,2022,3768,Malaria,B50,Dolutegravir,J05AJ03,Integrase inhibitors,J05AJ,Infectious Disease,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C214,SE0572,IMP6042,D088,2025-01-26 10:16:10,2025-01-26 10:16:10,4,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,EN,article,journal,2024,1181,Gout,M10,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,1,2025-01-26 10:16:39,2025-01-26 10:16:39,False,True,False,False,93,93,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C193,SE0572,IMP6043,D088,2025-01-26 10:16:11,2025-01-26 10:16:11,5,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,EN,review,systematic_review,2021,3751,Chronic Lymphocytic Leukaemia,C91.1,Ibrutinib,L01EL01,BTK inhibitors,L01EL,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C229,SE0572,IMP6044,D088,2025-01-26 10:16:13,2025-01-26 10:16:13,6,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Monitoring Parameters for Bisphosphonates in Osteoporosis,EN,clinical_summary,hospital_protocol,2024,746,Osteoporosis,M81,Alendronate; Alendronate,M05BA04; M05BA04,Bisphosphonates; Bisphosphonates,M05BA; M05BA,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C021,SE0572,IMP6045,D088,2025-01-26 10:16:14,2025-01-26 10:16:14,7,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,MIXED,clinical_summary,clinical_practice,2022,605,Type 2 Diabetes Mellitus,E11,Insulin glargine,A10AE04,Basal insulins,A10AE,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C212,SE0572,IMP6046,D088,2025-01-26 10:16:14,2025-01-26 10:16:14,8,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Profil Keamanan Alendronate pada Osteoporosis,ID,article,journal,2022,1976,Osteoporosis,M81,Alendronate,M05BA04,Bisphosphonates,M05BA,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q426,C200,SE0572,IMP6047,D088,2025-01-26 10:16:16,2025-01-26 10:16:16,9,1,True,target Psoriasis sudah tercapai kapan maintenance Dupilumab,MIXED,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,rule_model_consensus,Psoriasis,L40,Dupilumab,D11AH05,IL-4/IL-13 inhibitors,D11AH,Dermatology,,,,False,False,,,False,False,False,False,Chronic Lymphocytic Leukaemia and obesity: Management Challenges,EN,article,journal,2021,2125,Chronic Lymphocytic Leukaemia,C91.1,Ibrutinib; Ibrutinib,L01EL01; L01EL01,BTK inhibitors; BTK inhibitors,L01EL; L01EL,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
